"97.10 Code GBA-deelnemer","97.11 Omschrijving","97.12 Aanduiding aangesloten op het GBA-netwerk","99.98 Datum ingang","99.99 Datum einde"
"703402","Min. van IenW via RVO/Subsidieregeling verwijderen asbestdaken","0","20180501","",""
"703403","Min. van BZK via RVO/Stimuleringsregeling energieprestatie huursector","1","20180501","",""
"703404","Min. van LNV via RVO/Identificatie en registratie dieren","1","20180701","",""
"703501","MvVenJ/Nationaal Coördinator Terrorismebestrijding en Veiligheid (NCTV)","0","20160201","20190801",""
"703502","Min. van VenJ/Nationaal Coördinator Terrorismebestrijding en Veiligheid (NCTV)","0","20170401","",""
"710101","Regiopolitie Brabant-Noord","1","19951101","20010301",""
"710102","Regiopolitie Brabant-Noord (Geheim)","1","19951101","20010301",""
"710103","Regiopolitie Hollands Midden","1","19951101","20010301",""
"710104","Regiopolitie Hollands Midden (Geheim)","1","19951101","20010301",""
"710105","Regiopolitie Kennemerland","1","19951101","20010301",""
"710106","Regiopolitie Kennemerland (Geheim)","1","19951101","20010301",""
"710107","Regiopolitie Midden- en West-Brabant","1","19951101","20010301",""
"710108","Regiopolitie Midden- en West-Brabant (Geheim)","1","19951101","20010301",""
"710109","Regiopolitie Zeeland","1","19951101","20010301",""
"710110","Regiopolitie Zeeland (Geheim)","1","19951101","20010301",""
"710111","Regiopolitie Brabant Zuid-Oost","1","19960201","20010301",""
"710112","Regiopolitie Brabant Zuid-Oost (Geheim)","1","19960201","20010301",""
"710113","Regiopolitie Gelderland-Midden","1","19960201","20010301",""
"710114","Regiopolitie Gelderland-Midden (Geheim)","1","19960201","20010301",""
"710115","Regiopolitie Gelderland-Zuid","1","19960201","20010301",""
"710116","Regiopolitie Gelderland-Zuid (Geheim)","1","19960201","20010301",""
"710117","Regiopolitie Limburg-Noord","1","19960201","20010301",""
"710118","Regiopolitie Limburg-Noord (Geheim)","1","19960201","20010301",""
"710119","Regiopolitie Limburg-Zuid","1","19960201","20010301",""
"710120","Regiopolitie Limburg-Zuid (Geheim)","1","19960201","20010301",""
"710121","Regiopolitie Utrecht","1","19960201","20010301",""
"710122","Regiopolitie Utrecht (Geheim)","1","19960201","20010301",""
"710123","Regiopolitie Flevoland","1","19960501","20010301",""
"710124","Regiopolitie Flevoland (Geheim)","1","19960501","20010301",""
"710125","Regiopolitie Gooi- en Vechtstreek","1","19960501","20010301",""
"710126","Regiopolitie Gooi- en Vechtstreek (Geheim)","1","19960501","20010301",""
"710127","Regiopolitie IJsselland","1","19960801","20010301",""
"710128","Regiopolitie IJsselland (Geheim)","1","19960801","20010301",""
"710129","Regiopolitie Noord- en Oost-Gelderland","1","19960501","20010301",""
"710130","Regiopolitie Noord- en Oost-Gelderland (Geheim)","1","19960501","20010301",""
"710131","Regiopolitie Noord-Holland Noord","1","19960501","20010301",""
"710132","Regiopolitie Noord-Holland Noord (Geheim)","1","19960501","20010301",""
"710133","Regiopolitie Rotterdam-Rijnmond","1","19960501","20010301",""
"710134","Regiopolitie Rotterdam-Rijnmond (Geheim)","1","19960501","20010301",""
"710135","Regiopolitie Twente","1","19960501","20010301",""
"710136","Regiopolitie Twente (Geheim)","1","19960501","20010301",""
"710137","Regiopolitie Zaanstreek-Waterland","1","19960501","20010301",""
"710138","Regiopolitie Zaanstreek-Waterland (Geheim)","1","19960501","20010301",""
"710139","Regiopolitie Zuid-Holland Zuid","1","19960501","20010301",""
"710140","Regiopolitie Zuid-Holland Zuid (Geheim)","1","19960501","20010301",""
"710141","Regiopolitie Amsterdam-Amstelland","1","19960801","20010301",""
"710142","Regiopolitie Amsterdam-Amstelland (Geheim)","1","19960801","20010301",""
"710143","Regiopolitie Drenthe","1","19961101","20010301",""
"710144","Regiopolitie Drenthe (Geheim)","1","19961101","20010301",""
"710145","Regiopolitie Friesland","1","19961101","20010301",""
"710146","Regiopolitie Friesland (Geheim)","1","19961101","20010301",""
"710147","Regiopolitie Groningen","1","19961101","20010301",""
"710148","Regiopolitie Groningen (Geheim)","1","19961101","20010301",""
"710149","Regiopolitie Haaglanden","1","19960801","20010301",""
"710150","Regiopolitie Haaglanden (Geheim)","1","19960801","20010301",""
"710151","Min. van JenV/Politie","1","20180101","",""
"710152","Min. van JenV/Politie (gevoelig)","1","20180101","",""
"710153","Min. van JenV/Politie (geheim)","1","20180101","",""
"750001","Militaire Inlichtingen- en Veiligheidsdienst (MIVD)","1","20150101","",""
"750002","Militaire Inlichtingen en Veiligheidsdienst (pilot)","0","20120101","20121001",""
"760001","Arriva Personenvervoer Nederland","0","20160201","",""
"800001","USZO/ABP/FB/IT/BO/BIV","1","19921101","20090901",""
"800101","Sociale Verzekeringsbank/Pensioen- en Uitkeringsraad","1","20170901","",""
"800201","DUO, Staf en Informatievoorziening","1","19940901","19960101",""
"800301","Doctors Pension Funds Services B.V.","1","19950501","20150801",""
"800302","Doctors Pension Funds Services B.V. (selectie)","0","20120401","20120901",""
"800401","MN Services","1","19950501","",""
"800402","MN Services schade","1","20110901","",""
"800403","MN Services (selectie)","0","20120401","20120901",""
"800501","Pensioenuitvoerder Delta Lloyd Levensverzekering","1","20170801","",""
"800502","Delta Lloyd Levensverzekering N.V. (selectie)","0","20120401","20120901",""
"800601","Achmea Pensioen- en Levensverzekeringen","1","19950501","",""
"800602","Achmea Pensioen- en Levensverzekeringen (selectie)","0","20120401","20190801",""
"800701","Achmea Pensioen- en Levensverzekeringen (1)","1","19950501","20140601",""
"800702","Achmea Pensioen- en Levensverzekeringen (1) (selectie)","0","20120401","20120901",""
"800801","Hewitt Associates Outsourcing B.V.","1","19950801","20170401",""
"800802","Hewitt Associates Outsourcing B.V. (selectie)","0","20120401","20120901",""
"800901","DSM Pension Services B.V.","1","19950801","",""
"800902","DSM Pension Services B.V. (selectie)","0","20120401","20120901",""
"801001","Pensioenuitvoerder ASR Levensverzekering","1","20180401","",""
"801002","Verzekeringsgroep ASR Nederland (selectie)","0","20120401","20120901",""
"801101","AEGON Levensverzekering N.V. (selectie)","1","19950801","",""
"801102","AEGON Levensverzekering N.V. (selectie)","0","20120401","20120901",""
"801201","Pensioenfonds Ahold","1","19951101","",""
"801202","Pensioenfonds Ahold (selectie)","0","20120401","20120901",""
"801301","Interpolis Pensioenbeheer (2)","1","19951101","20100601",""
"801401","ING Pension Services","1","19951101","20080901",""
"801501","PVF Nederland N.V. Pensioenfonds","1","19951101","20100601",""
"801601","Pensioenfonds S.M.I.","1","19951101","20131101",""
"801602","Pensioenfonds S.M.I. (selectie)","0","20120401","20120901",""
"801701","OPTAS","1","19951101","20091201",""
"801801","Pensioenfonds Nationale-Nederlanden","1","19951101","",""
"801802","Pensioenfonds Nationale-Nederlanden (selectie)","0","20120401","20120901",""
"801901","PBO-Dienstverlening","1","19951101","20160201",""
"801902","PBO-Dienstverlening (selectie)","0","20120401","20120901",""
"802001","Pensioenuitvoerders via AZL","1","20171001","",""
"802101","Stichting Pensioenfonds Grontmij","1","19951101","",""
"802102","Stichting Pensioenfonds Grontmij (selectie)","0","20120401","20120901",""
"802201","Stichting Pensioenfonds Sphinx Maastricht","1","19951101","20130101",""
"802202","Pensioenfonds Koninklijke Sphinx (selectie)","0","20120401","20120901",""
"802301","Pensioenuitvoerder Wolters Kluwer Nederland","1","20170901","",""
"802401","Pensioenfonds Vereenigde Glasfabrieken","1","19951101","20040601",""
"802501","Achmea Pensioen- en Levensverzekering (2)","1","19951101","20160201",""
"802601","Generali Nederland","1","20160401","",""
"802602","Generali verzekeringsgroep (selectie)","0","20120401","20120901",""
"802701","Stichting Pensioenfonds Confidentia","1","19960201","20030601",""
"802801","Bedrijfspensioenfonds Zorgverzekeraars","1","19960201","20131201",""
"802901","Stichting Pensioenfonds Imtech","1","19960201","20130801",""
"802902","Stichting Pensioenfonds Imtech (selectie)","0","20120401","20120901",""
"803001","Stichting Pensioenfonds Erven Lucas Bols","1","19960201","20010401",""
"803101","Pensioenfonds Unilever","1","20150401","",""
"803201","Stad Rotterdam Verzekeringen","1","19960201","20060901",""
"803301","Stichting Pensioenfonds ABN AMRO bank N.V.","1","19960501","",""
"803302","Stichting Pensioenfonds ABN AMRO bank N.V. (selectie)","0","20120401","20120901",""
"803401","Stichting Pensioenfonds Akzo Nobel","1","19960501","20110301",""
"803501","Stichting Pensioenfonds Holland Casino","1","19960501","20180401",""
"803502","Stichting Pensioenfonds Holland Casino (selectie)","0","20120401","20120901",""
"803601","De Eendragt Pensioen N.V.","1","19960501","20180201",""
"803602","De Eendragt Pensioen N.V. (selectie)","0","20120401","20120901",""
"803701","IFF Pensioenfonds","1","19960501","20150201",""
"803702","IFF Pensioenfonds (selectie)","0","20120401","20120901",""
"803801","Stichting Pensioenfonds IHC Holland","1","19960501","20050301",""
"803901","TKP Pensioen B.V.","1","19960501","",""
"803902","TKP Pensioen B.V. (selectie)","0","20120401","20120901",""
"804001","Kuwait Petroleum Pensioenfonds","1","19960501","20070601",""
"804101","Stichting Nedlloyd Pensioenfonds","1","19960501","20150501",""
"804201","Pensioenfonds vd Gezondheid, Geestelijke en Maatschappelijke belangen (PGGM)","1","19960501","",""
"804202","Pensioenfonds vd Gezondheid, Geestelijke en Maatschappelijke belangen (selectie)","0","20120401","20120901",""
"804301","Pensioenuitvoerder SRLEV/Reaal Levensverzekeringen","1","20181201","",""
"804302","Reaal Verzekeringen (selectie)","0","20120401","20120901",""
"804401","TNO Pensioenfonds","1","19960501","20130201",""
"804402","TNO Pensioenfonds (selectie)","0","20120401","20120901",""
"804501","Co-op Pensioenfonds","1","19960501","20150301",""
"804502","Co-op Pensioenfonds (selectie)","0","20120401","20120901",""
"804601","Hoogovens Pensioenfonds","1","19960801","",""
"804602","Hoogovens Pensioenfonds (selectie)","0","20120401","20120901",""
"804701","Media Pensioen Diensten","1","19960801","",""
"804702","PNO Media (selectie)","0","20120401","20120901",""
"804801","Cordares Pensioendiensten B.V.","1","19960801","",""
"804802","Cordares Pensioendiensten B.V. (selectie)","0","20120401","20120901",""
"804901","Stichting Pensioenfonds Gist-Brocades","1","19960801","20060601",""
"805001","Pensioenuitvoerders via Achmea Pensioenservices","1","20180801","",""
"805002","Syntrus Achmea Pensioenbeheer (selectie)","0","20120401","20120901",""
"805003","Syntrus Achmea Pensioenbeheer N.V. PPI","1","20151201","20170201",""
"805101","Timeos B.V.","1","20160101","",""
"805102","Stichting Grafische Bedrijfsfondsen (selectie)","0","20120401","20120901",""
"805201","Stichting Pensioenfonds HBG","1","19961101","20090301",""
"805301","OHRA Levensverzekeringen N.V.","1","19961101","",""
"805302","OHRA Levensverzekeringen N.V. (selectie)","0","20120401","20120901",""
"805401","Pensioenfonds Koninklijke Volker Wessels Stevin","1","19961101","20120301",""
"805501","Stichting Pensioenfonds Campina","1","19961101","",""
"805502","Stichting Pensioenfonds Campina (selectie)","0","20120401","20120901",""
"805601","Stichting Heineken Pensioenfonds","1","19961101","",""
"805602","Stichting Heineken Pensioenfonds (selectie)","0","20120401","20120901",""
"805701","Goudse Levensverzekering N.V.","1","19961101","20060601",""
"805801","William M. Mercer","1","19970201","20040601",""
"805901","Stichting Pensioenfonds Bayer Cropscience","1","19970201","20051201",""
"806001","Stichting Pensioenfonds GRES","1","19970201","20010401",""
"806101","Pensioenuitvoerder Koninklijke Cosun","1","20170801","",""
"806201","Pensioenuitvoerder Sagittarius","1","20181001","",""
"806301","Stichting Pensioenfonds Hillen & Roosen","1","20030901","20050901",""
"806401","Stichting Pensioenfonds Personeel Gesubsidieerde Instellingen (PGI)","1","19970201","20060601",""
"806501","Stichting Pensioenfonds van Radio-Holland","1","19970201","20091201",""
"806601","Stichting Pensioenfonds Buma/Stemra","1","19970201","20030901",""
"806701","Stichting Pensioenfonds Gazelle","1","19970201","20140401",""
"806702","Stichting Pensioenfonds Gazelle (selectie)","0","20120401","20120901",""
"806801","Stichting Pensioenfonds TDV","1","19970201","",""
"806802","Stichting Pensioenfonds TDV (selectie)","0","20120401","20120901",""
"806901","Stichting Pensioenfonds Alcatel Nederland","1","19970201","20111201",""
"807001","Stichting Servicekantoor AGH","1","19970501","",""
"807002","Stichting Servicekantoor AGH (selectie)","0","20120401","20120901",""
"807101","Pensioenuitvoerder HaskoningDHV","1","20171101","",""
"807201","Stichting Pensioenfonds HAL","1","19970501","",""
"807202","Stichting Pensioenfonds HAL (selectie)","0","20120401","20120901",""
"807301","Stichting Bedrijfspensioenfonds vd Detailhandel","1","19970501","20080301",""
"807401","Stichting Bedrijfspensioenfonds Optiekbedrijven","1","19970501","20071201",""
"807501","Stichting Pensioenfonds Ballast Nedam","1","19970801","20190701",""
"807502","Stichting Pensioenfonds Ballast Nedam (selectie)","0","20120401","20120901",""
"807601","Stichting Pensioenfonds Robecam","1","19970501","20040601",""
"807701","Stichting Pensioenfonds Stork","1","19970501","20130101",""
"807801","Crystal Marbles","1","19970801","20150301",""
"807802","Crystal Marbles (selectie)","0","20120401","20120901",""
"807901","Pensioenbureau BAM NBM","1","19970501","20050301",""
"808001","Pensioenfonds Océ","1","19970801","20150101",""
"808002","Pensioenfonds Océ (selectie)","0","20120401","20120901",""
"808101","Stichting Pensioenfonds Schuitema (2)","1","19970501","20050901",""
"808201","Stichting CRH Pensioenfonds","1","19970501","",""
"808202","Stichting CRH Pensioenfonds (selectie)","0","20120401","20120901",""
"808301","Stichting Pensioenfonds Het Witte Hart","1","19970501","20080301",""
"808401","FairGo Leven","1","19970801","20030301",""
"808501","Stichting Pensioenfonds VCBV","1","19970801","20070901",""
"808601","Pensioenuitvoerder SRLEV/Zwitserleven","1","20181201","",""
"808602","Zwitserleven PPI N.V.","1","20140401","",""
"808701","Stichting Shell Pensioenfonds","1","19971101","20180901",""
"808801","Stichting Pensioenfonds ICI Holland","1","19971101","20000601",""
"808901","Pensioenfonds Arcadis Nederland","1","19971101","20190301",""
"808902","Pensioenfonds Arcadis Nederland (selectie)","0","20120401","20120901",""
"809001","ACS HR Solutions","1","19980201","",""
"809002","ACS HR Solutions (selectie)","0","20120401","20120901",""
"809101","Stichting Pensioenfonds De Boer","1","19980201","20030901",""
"809201","A&O Pensioen Services","1","19980501","20151001",""
"809301","Hewitt Associates B.V.","1","19980501","",""
"809302","Hewitt Associates B.V. (selectie)","0","20120401","20120901",""
"809401","AXA Leven N.V.","1","19980501","20101201",""
"809501","Stichting Pensioenfonds C1000","1","19980501","20151001",""
"809601","Stichting Pensioenfonds Gamma Holding Nederland","1","19981101","20070901",""
"809701","Stichting Pensioenfonds Cementbouw","1","19980801","20030901",""
"809801","Pensioenuitvoerder Randstad","1","20171001","",""
"809901","Stichting Pensioenfonds Elsevier-Ondernemingen","1","19980801","20160701",""
"810001","Xerox Pensioenfondsen","1","20060901","",""
"810002","Xerox Pensioenfondsen (selectie)","0","20120401","20120901",""
"810101","Stichting Pensioenfonds Asea Brown Boveri","1","19980801","20101201",""
"810201","Appolaris Pensioenbeheer","1","19980801","",""
"810202","Appolaris Pensioenbeheer (selectie)","0","20120401","20120901",""
"810301","Stichting TOTAL Pensioenfonds Nederland","1","20031201","20151101",""
"810302","Stichting TOTAL Pensioenfonds Nederland (selectie)","0","20120401","20120901",""
"810401","216 Accountants B.V.","1","20160201","20190401",""
"810402","KPMG Management Services B.V. (selectie)","0","20120401","20120901",""
"810501","Stichting Pensioenfonds De Hoop","1","19980801","20101201",""
"810601","Interpolis","1","19981101","20040901",""
"810701","Pensioenuitvoerders via BSG Pension Management","1","20180501","",""
"810702","Blue Sky Group (selectie)","0","20120401","20120901",""
"810801","Poseidon","1","19981101","20140301",""
"810901","Pensioenfonds Witteveen+Bos","1","19981101","20080301",""
"811001","Ernst & Young Actuarissen B.V.","1","19990301","20070101",""
"811101","Pensioenfonds Alliance","1","19990301","20030901",""
"811201","Hagee-Stichting Pensioenfonds","1","19990601","",""
"811202","Hagee-Stichting Pensioenfonds (selectie)","0","20120401","20120901",""
"811301","Stichting Masterfoods Pensioenfonds","1","19990601","20080901",""
"811302","Stichting Mars Pensioenfonds","1","20100601","20140401",""
"811303","Stichting Mars Pensioenfonds (selectie)","0","20120401","20120901",""
"811401","Stichting Pensioenfonds Meneba","1","19990601","20150201",""
"811402","Stichting Pensioenfonds Meneba (selectie)","0","20120401","20120901",""
"811501","Allianz Nederland","1","19991201","",""
"811601","Stichting Notarieel Pensioenfonds","1","19991201","20150101",""
"811701","Tandartsen en tandartsspecialisten","1","19991201","20060301",""
"811801","Stichting Pensioenfonds Siemens","1","19991201","20120301",""
"811901","Winterthur","1","20000601","20101201",""
"812001","Stichting Pensioenfonds Horeca & Catering","1","20050601","",""
"812002","Stichting Pensioenfonds Horeca & Catering (selectie)","0","20120401","20120901",""
"812101","PCM Uitgevers","1","20000601","20060601",""
"812201","Stichting Pensioenfonds Deutsche Bank Nederland","1","20000601","20110901",""
"812301","Stichting Pensioenfonds OPG","1","20000601","20080301",""
"812401","Pensioenuitvoerder Fresenius Nederland","1","20171101","",""
"812501","Draka Holding","1","20001201","20150501",""
"812502","Draka Holding (selectie)","0","20120401","20120901",""
"812701","Rockwool","1","20001201","20101201",""
"812801","De Nederlandsche Bank","1","20001201","20080301",""
"812901","Grolsche Bierbrouwerij","1","20001201","20070601",""
"813001","Pensioenuitvoerder Nationale Nederlanden via Centric Pension and Insurance Sol.","1","20180301","",""
"813002","Lxy Groep B.V. (selectie)","0","20120401","20120901",""
"813101","Stichting Pensioenfonds Deloitte","1","20001201","20161201",""
"813201","C.Misset","1","20001201","20040901",""
"813301","Kunst en Cultuur","1","20001201","20120901",""
"813401","Stichting Pensioenfonds ACF/Brocacef","1","20041201","",""
"813402","Stichting Pensioenfonds ACF/Brocacef (selectie)","0","20120401","20120901",""
"813501","Stichting Pensioenfonds Cindu International","1","20061201","20190801",""
"813502","Stichting Pensioenfonds Cindu International (selectie)","0","20120401","20120901",""
"813601","Interbrew","1","20001201","20081201",""
"813701","Allied Domecq","1","20001201","20030901",""
"813801","Provisum","1","20001201","",""
"813802","Provisum (selectie)","0","20120401","20120901",""
"813901","Stichting Pensioenfonds Peek & Cloppenburg","1","20010901","20151201",""
"813902","Stichting Pensioenfonds Peek & Cloppenburg (selectie)","0","20120401","20120901",""
"814001","Douwe Egberts","1","20010901","20070601",""
"814101","Woningraad Groep","1","20010901","20060901",""
"814201","Stichting-Telegraafpensioenfonds 1959","1","20010901","",""
"814301","CSM Nederland","1","20011201","20140201",""
"814401","Holec","1","20010901","20050301",""
"814501","Stichting Pensioenfonds KPMG","1","20010901","20100301",""
"814601","Panteia B.V.","1","20011201","20140201",""
"814701","NKF Kabel","1","20011201","20080901",""
"814801","Nedalco","1","20011201","20130101",""
"814802","Nedalco (selectie)","0","20120401","20120901",""
"814901","Stichting Pensioenfonds Sandvik in Nederland","1","20060901","20100901",""
"815001","Stichting Pensioenfonds Unisys Nederland","1","20071201","20160101",""
"815002","Stichitng Pensioenfonds Unisys Nederland (selectie)","0","20120401","20120901",""
"815101","Towers Watson","1","20020901","20190701",""
"815201","Pensioenuitvoerders via Dion Pensioen Services","1","20170801","",""
"815301","Stichting Lips Pensioenfonds","1","20020901","20120301",""
"815401","Stichting Pensioenfonds Predikanten in de Protestantse Kerk","1","20071201","20130301",""
"815402","Stichting Pensioenfonds Predikanten in de Protestantse Kerk (selectie)","0","20120401","20120901",""
"815501","Stichting Pensioenfonds H. Desseaux N.V.","1","20021201","20070301",""
"815601","Stichting Pensioenfonds Verkade","1","20030601","20080301",""
"815701","Stichting Pensioenfonds British American Tobacco","1","20030601","20160601",""
"815702","Stichting Pensioenfonds British American Tobacco (selectie)","0","20120401","20120901",""
"815801","Pensioenuitvoerder Ondernemingspensioenfonds MN Services","1","20170901","",""
"815901","Akkermans en Partners Facilitair","1","20080301","20100901",""
"816001","ABN-AMRO Levensverzekering N.V.","1","20080901","20170601",""
"816002","ABN-AMRO Levensverzekering N.V. (selectie)","0","20120401","20120901",""
"816101","Pensioenuitvoerder Pon","1","20180501","",""
"816201","Goudse Levensverzekeringen N.V.","1","20140401","",""
"816301","Delta Lloyd Schadeverzekering/Arbeidsongeschiktheidspensioen","0","20170801","",""
"816401","OHRA Schadeverzekeringen N.V.","0","20081201","20140301",""
"816501","Nationale Nederlanden Schadeverz. Mij.","0","20081201","",""
"816601","Appel Pensioenuitvoering","1","20160501","",""
"816602","First Pensions Administration Partners (selectie)","0","20120401","20120901",""
"816701","Achmea schadeverzekeringen N.V.","0","20090401","",""
"816801","N.V. Interpolis Schade","0","20090401","20110601",""
"816901","Goudse Schadeverzekeringen N.V.","1","20140401","",""
"817001","Aegon Schadeverzekering N.V.","0","20090501","",""
"817101","Stichting Norit Pensioenfonds","1","20100601","",""
"817102","Stichting Norit Pensioenfonds (selectie)","0","20120401","20120901",""
"817201","Stichting Pensioenfonds Reclame en Marketing","0","20100901","20120101",""
"817301","Swiss RE International SE","1","20100901","",""
"817302","Swiss RE International SE (selectie)","0","20120401","20120901",""
"817401","Onderlinge 's-Gravenhage Uitkeringen SUI","1","20100901","",""
"817501","Algemene Levensherverzekering Maatschappij","1","20100901","20170401",""
"817502","Algemene Levensherverzekering Maatschappij (selectie)","0","20120401","20120901",""
"817601","Pensioenuitvoerder Scildon","1","20170701","",""
"817701","TVM volmachten","0","20111001","20160201",""
"817801","Kettlitz Wulfse Volmachten B.V. namens AEGON Schadeverzekeringen N.V.","0","20121101","",""
"817901","Conservatrix Levensverzekeringen N.V.","1","20121101","",""
"818001","Elips Life AG","1","20130101","",""
"818101","Brand New Day Premiepensioeninstelling NV","1","20130201","",""
"818201","Stichting Rabo PGGM Premiepensioeninstelling","1","20130201","",""
"818301","Nationale-Nederlanden Premium Pension Institution B.V.","1","20130201","",""
"818401","BeFrank Premiepensioeninstelling N.V.","1","20130301","",""
"818501","Generali schadeverzekering maatschappij","0","20130301","",""
"818601","Stichting Premiepensioeninstelling Robeco","1","20130501","20170501",""
"818701","Stichting Pensioenfonds voor Roeiers in het Rotterdamse Havengebied","1","20130501","",""
"818801","Stichting Pensioenfonds Boskalis","1","20130601","20150101",""
"818901","AEGON Premiepensioeninstelling B.V.","1","20130801","",""
"819001","Stichting Pensioenfonds Flexsecurity","1","20131101","20180601",""
"819101","InAdmin N.V. Premiepensioeninstelling","1","20150101","",""
"819102","InAdmin N.V.","1","20150901","",""
"819201","Klaverblad Levensverzekering N.V.","1","20160101","",""
"819301","Pensioenuitvoerder Ecolab","1","20160501","",""
"819401","Pensioenuitvoerder voor de Handel in Bouwmaterialen (HiBiN)","1","20161101","",""
"819501","ASR Schadeverzekering/Arbeidsongeschiktheidspensioen","0","20181101","",""
"819601","Pensioenuitvoerder Delta Lloyd via Delta Lloyd Levensverzekering","1","20171201","",""
"819701","Pensioenuitvoerder Delta Lloyd Algemeen Pensioenfonds via Delta Lloyd Levensvrz.","1","20171201","20190301",""
"819801","Pensioenuitvoerder Houtverw. Industrie en Jachtbouw via Delta Lloyd Levensverz.","1","20171201","",""
"819901","Premiepensioeninstelling Cappital via TKP Pensioen","1","20180101","",""
"820101","Pensioenuitvoerders via Centric Pension and Insurance Solutions","1","20180301","",""
"820201","Pensioenuitvoerder Het nederlandse pensioenfonds via ASR Levensverzekering","1","20180401","",""
"820301","Pensioenuitvoerder United Pensions via InAdmin","1","20180401","",""
"850001","Stichting Interkerkelijke Ledenadministratie","1","19941001","",""
"850002","Stichting Interkerkelijke Ledenadministratie (2)","1","20010401","20020301",""
"850003","Stichting Interkerkelijke Ledenadministratie (selectie)","0","20121101","20190801",""
"852018","Uitvoeringsinstituut Werknemersverzekeringen (UWV)","1","19920501","",""
"852019","Gemeenschappelijk Administratiekantoor (GAK) Nederland (2)","1","19980701","19990301",""
"852028","Uitvoeringsinstituut Werknemersverzekeringen (UWV) (selectie)","0","20091101","20120901",""
"852102","Sociale Verzekeringsbank (SVB)/Basisadministratie Volksverzekeringen","1","20170601","",""
"852103","Sociale Verzekeringsbank (SVB)/Taken inzake kinderbijslag","0","20181101","",""
"852104","SVB/AKW (kind)","1","19950401","20181101",""
"852105","SVB/Remigratieregeling","1","19950201","20001201",""
"852106","SVB/FVP","1","19950801","20141001",""
"852107","SVB/ANW","1","20031201","20100901",""
"852108","SVB/VVA/AOW-ANW (selectie)","0","20090501","20120901",""
"852201","UWV-GUO-Uitvoeringsinstelling","1","19920501","20060601",""
"852301","SVB/Bureau voor Duitse Zaken","1","19921101","20110301",""
"852401","Cadans (BVG)","1","19930315","20060601",""
"852501","Cordares/Pensioenen","1","19931201","20150501",""
"852502","Cordares/Nabestaanden","1","19960101","20150501",""
"852503","UWV Bouwnijverheid","1","20021201","20060601",""
"852504","Cordares/Pensioenen (selectie)","0","20101001","20120901",""
"852505","Cordares/Nabestaanden (selectie)","0","20101001","20120901",""
"852601","Fondsenbeheer Waterbouw B.V.","1","20150701","",""
"852602","Stichting Fondsenbeheer Waterbouw (selectie)","0","20120101","20120901",""
"852701","A&O services","1","19940701","20150901",""
"852702","A&O services (selectie)","0","20120401","20120901",""
"852801","Cadans (DETAM)","1","19940501","20060601",""
"852901","Bedrijfsvereniging van het Bakkersbedrijf","1","19940701","19941101",""
"853001","Intergemeentelijk Samenwerkingsverband Werk en Inkomen (ISWI) Ulft","1","20140901","20160501",""
"853101","Min. van SZW/Inspectie SZW/Strafrechtelijke handhaving en opsporingstaken","0","20170601","",""
"853201","Min. van Defensie via WWplus/Uitkeringsregelingen","1","20171101","",""
"870101","SPF Beheer","1","19930315","",""
"870201","Rijksdienst voor het Wegverkeer (RDW)","1","20171101","",""
"870301","Stichting Waarborgfonds Motorverkeer","1","19960501","20170201",""
"870401","MvI&M/Inspectie Leefomgeving en Transport","1","20140601","",""
"870501","NS Reizigers","0","20010401","",""
"870601","MvVW/Inspectie Verkeer en Waterstaat/Divers vervoer","1","20020901","20060601",""
"870701","HTM","1","20020601","",""
"870801","Connexxion Openbaar Vervoer NV","0","20130201","",""
"870901","MvV&W/Centraal Bureau Rijvaardigheidsbewijzen (CBR)","1","20030901","20060601",""
"871001","RET","1","20080601","20160601",""
"871002","Rotterdamse Elektrische Tram (RET)","0","20160701","",""
"871101","GVB","0","20080301","",""
"871201","OV-bureau Groningen Drenthe","0","20110701","",""
"871301","Min. van EZ/Agentschap Telecom/BOA-taak","0","20160401","20181101",""
"871401","Qbuzz Openbaar Vervoer","0","20140601","",""
"871501","Syntus Openbaar Vervoer","0","20160501","",""
"880101","APG Algemene Pensioen Groep N.V.","1","20050901","",""
"880102","APG Algemene Pensioen Groep N.V. (selectie)","0","20120401","20120901",""
"880201","Loyalis verzekeringen","1","20090601","",""
"880202","Loyalis verzekeringen (selectie)","0","20120401","20120901",""
"890001","MvDef/Dienstplichtzaken en Veteranen Registratie Systeem (VRS)","1","20140101","",""
"890101","USZO Defensie","1","19931201","20061201",""
"890102","MvDef/Dienst Militaire Pensioenen","1","19950201","20020301",""
"890201","Min. van OCW/Dienst Uitvoering Onderwijs (DUO)","1","20170401","",""
"890202","Dienst Uitvoering Onderwijs - DUO (2)","1","20060301","",""
"890203","Dienst Uitvoering Onderwijs (DUO)/Inning en Incasso","0","20140301","",""
"890205","Ministerie van Financien/DUO/register beroepskwalificaties WFT","0","20150701","",""
"890206","Min. van OCW via CIBG/Lerarenregister","1","20170801","",""
"890301","Koninklijke Notariële Beroepsorganisatie","0","19951101","",""
"890302","Koninklijke Notariële Beroepsorganisatie/Centraal Testamenten Register","0","20061201","",""
"890303","Notaris A.J. van der Bijl","0","20100301","20101201",""
"890401","Gerechtsdeurwaarderskantoor Van der Hoeden/Mulder","1","19960201","20081201",""
"890501","Stichting Netwerk Gerechtsdeurwaarders","0","19951101","",""
"890601","MvEL&I / Algemene Inspectiedienst (AID) (1)","0","19960201","",""
"890602","MvEL&I / Algemene Inspectiedienst (AID) (2)","0","19960201","",""
